model_pair,draft_model,benchmark,run,item_id,correct,construct,analysis_source
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_222,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_223,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_224,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_225,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_226,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_227,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_228,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_229,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_230,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_231,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_232,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_233,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_234,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_235,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_236,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_237,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_238,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_239,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_240,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_241,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_242,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_243,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_244,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_245,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_246,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_247,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_248,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_249,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_250,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_251,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_252,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_253,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_254,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_255,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_256,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_257,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_258,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_259,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_260,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_261,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_262,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_263,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_264,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_265,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_266,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_267,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_268,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_269,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_270,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_271,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_272,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_273,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_274,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_275,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_276,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_277,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_278,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_279,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_280,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_281,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_282,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_283,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_284,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_285,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_286,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_287,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_288,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_289,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_290,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_291,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_292,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_293,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_294,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_295,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_296,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_297,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_298,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_299,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_300,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_301,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_302,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_303,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_304,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_305,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_306,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_307,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_308,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_309,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_310,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_311,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_312,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_313,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_314,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_315,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_316,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_317,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_318,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_319,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_320,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_321,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_322,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_323,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_324,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_325,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_326,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_327,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_328,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_329,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_330,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_331,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_332,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_333,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_334,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_335,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_336,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_337,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_338,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_339,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_340,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_341,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_342,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_343,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_344,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_345,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_346,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_347,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_348,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_349,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_350,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_351,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_352,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_353,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_354,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_355,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_356,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_357,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_358,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_359,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_360,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_361,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_362,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_363,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_364,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_365,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_366,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_367,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_368,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_369,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_370,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_371,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_372,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_373,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_374,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_375,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_376,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_377,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_378,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_379,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_380,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_381,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_382,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_383,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_384,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_385,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_386,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_387,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_388,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_389,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_390,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_391,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_392,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_393,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_394,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_395,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_396,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_397,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_398,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_399,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_400,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_401,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_402,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_403,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_404,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_405,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_406,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_407,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_408,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_409,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_410,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_411,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_412,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_413,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_414,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_415,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_416,1,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_417,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_418,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_419,0,knowledge_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,mmlu,0,mmlu_420,0,knowledge_reasoning,observed_full
