model_pair,benchmark,condition,cond_type,run,item_id,correct,token_ids,n_tokens,accept_rate,construct,analysis_source,temperature,source_item_id
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_340,0,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_340
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_341,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_341
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_342,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_342
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_343,0,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_343
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_344,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_344
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_345,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_345
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_346,0,576,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_346
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_347,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_347
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_348,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_348
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_349,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_349
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_350,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_350
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_351,0,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_351
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_352,0,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_352
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_353,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_353
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_354,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_354
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_355,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_355
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_356,0,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_356
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_357,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_357
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_358,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_358
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_359,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_359
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_360,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_360
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_361,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_361
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_362,0,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_362
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_363,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_363
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_364,0,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_364
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_365,0,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_365
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_366,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_366
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_367,0,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_367
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_368,0,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_368
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_369,0,576,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_369
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_370,0,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_370
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_371,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_371
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_372,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_372
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_373,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_373
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_374,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_374
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_375,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_375
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_376,0,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_376
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_377,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_377
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_378,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_378
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_379,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_379
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_380,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_380
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_381,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_381
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_382,0,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_382
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_383,0,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_383
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_384,0,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_384
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_385,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_385
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_386,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_386
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_387,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_387
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_388,0,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_388
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_389,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_389
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_390,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_390
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_391,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_391
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_392,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_392
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_393,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_393
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_394,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_394
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_395,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_395
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_396,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_396
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_397,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_397
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_398,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_398
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_399,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_399
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_400,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_400
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_401,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_401
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_402,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_402
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_403,0,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_403
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_404,0,3070,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_404
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_405,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_405
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_406,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_406
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_407,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_407
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_408,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_408
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_409,0,3070,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_409
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_410,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_410
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_411,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_411
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_412,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_412
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_413,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_413
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_414,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_414
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_415,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_415
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_416,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_416
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_417,0,576,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_417
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_418,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_418
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_419,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_419
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_420,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_420
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_421,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_421
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_422,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_422
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_423,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_423
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_424,0,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_424
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_425,0,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_425
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_426,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_426
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_427,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_427
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_428,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_428
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_429,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_429
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_430,0,576,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_430
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_431,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_431
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_432,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_432
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_433,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_433
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_434,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_434
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_435,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_435
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_436,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_436
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_437,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_437
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_438,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_438
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_439,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_439
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_440,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_440
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_441,0,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_441
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_442,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_442
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_443,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_443
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_444,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_444
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_445,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_445
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_446,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_446
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_447,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_447
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_448,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_448
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_449,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_449
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_450,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_450
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_451,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_451
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_452,0,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_452
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_453,0,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_453
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_454,0,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_454
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_455,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_455
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_456,0,2014,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_456
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_457,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_457
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_458,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_458
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_459,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_459
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_460,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_460
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_461,0,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_461
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_462,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_462
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_463,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_463
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_464,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_464
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_465,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_465
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_466,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_466
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_467,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_467
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_468,0,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_468
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_469,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_469
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_470,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_470
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_471,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_471
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_472,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_472
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_473,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_473
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_474,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_474
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_475,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_475
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_476,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_476
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_477,0,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_477
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_478,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_478
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_479,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_479
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_480,0,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_480
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_481,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_481
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_482,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_482
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_483,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_483
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_484,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_484
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_485,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_485
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_486,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_486
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_487,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_487
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_488,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_488
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_489,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_489
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_490,0,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_490
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_491,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_491
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_492,0,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_492
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_493,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_493
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_494,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_494
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_495,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_495
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_496,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_496
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_497,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_497
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_498,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_498
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_050,temp,0,hellaswag_499,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.5,hellaswag_499
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_070,temp,0,hellaswag_0,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_0
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,T_070,temp,0,hellaswag_1,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_1
