model_pair,benchmark,condition,cond_type,run,item_id,correct,token_ids,n_tokens,accept_rate,construct,analysis_source,temperature
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_414,0,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_415,0,426,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_416,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_417,0,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_418,0,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_419,0,356,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_420,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_421,0,426,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_422,1,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_423,1,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_424,0,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_425,1,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_426,1,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_427,0,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_428,1,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_429,0,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_430,1,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_431,1,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_432,1,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_433,0,356,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_434,1,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_435,0,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_436,0,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_437,1,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_438,1,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_439,0,426,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_440,1,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_441,0,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_442,1,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_443,0,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_444,0,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_445,1,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_446,1,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_447,0,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_448,1,426,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_449,1,426,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_450,1,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_451,0,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_452,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_453,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_454,1,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_455,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_456,1,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_457,0,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_458,1,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_459,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_460,0,362,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_461,1,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_462,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_463,1,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_464,1,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_465,0,362,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_466,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_467,0,426,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_468,0,362,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_469,1,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_470,0,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_471,0,356,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_472,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_473,0,426,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_474,0,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_475,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_476,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_477,0,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_478,0,362,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_479,0,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_480,1,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_481,1,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_482,0,356,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_483,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_484,0,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_485,0,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_486,0,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_487,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_488,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_489,1,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_490,1,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_491,0,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_492,1,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_493,1,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_494,1,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_495,1,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_496,0,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_497,1,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_498,1,426,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_080,spec,0,mmlu_499,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_0,0,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_1,0,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_2,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_3,0,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_4,0,426,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_5,0,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_6,0,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_7,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_8,0,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_9,0,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_10,0,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_11,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_12,1,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_13,1,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_14,1,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_15,0,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_16,0,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_17,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_18,0,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_19,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_20,0,426,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_21,0,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_22,1,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_23,1,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_24,1,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_25,1,362,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_26,1,426,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_27,1,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_28,1,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_29,0,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_30,0,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_31,0,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_32,1,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_33,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_34,1,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_35,0,356,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_36,1,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_37,0,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_38,0,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_39,0,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_40,1,426,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_41,1,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_42,0,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_43,1,426,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_44,0,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_45,1,426,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_46,1,362,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_47,1,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_48,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_49,1,362,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_50,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_51,0,426,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_52,0,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_53,0,356,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_54,1,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_55,1,426,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_56,0,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_57,0,426,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_58,1,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_59,0,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_60,0,362,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_61,0,220,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_62,1,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_63,0,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_64,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_65,1,362,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_66,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_67,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_68,1,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_69,0,426,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_70,1,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_71,1,362,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_72,1,362,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_73,1,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_74,0,356,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_75,0,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_76,1,362,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_77,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_78,0,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_79,0,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_80,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_81,1,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_82,1,426,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_83,0,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_84,0,362,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_85,1,362,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_86,0,356,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_87,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_88,0,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_89,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_90,1,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_91,1,426,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_92,1,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_93,1,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_94,0,423,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_95,1,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_96,1,362,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_97,0,356,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_98,0,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_99,1,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_100,1,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_101,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_102,1,426,1,0.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_103,0,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_104,1,423,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_105,0,362,1,1.0,knowledge_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,mmlu,C_070,spec,0,mmlu_106,0,356,1,1.0,knowledge_reasoning,observed_full,0.7
